id_upm,codigo,departamento,provincia,municipio,area_censo,comunidad,zona,sector,area,viviendas_2012,viviendas_2022,fecha_aprobacion
4503,604503,tarija,CERCADO,TARIJA,5,1001,1,16,5,43,54,2022-08-15T14:38:12.530Z
4509,604509,tarija,CERCADO,TARIJA,5,1001,2,3,5,57,53,2022-08-15T15:35:42.884Z
4505,604505,tarija,CERCADO,TARIJA,5,1001,2,1,5,63,97,2022-08-15T14:38:21.119Z
4508,604508,tarija,CERCADO,TARIJA,5,1001,2,2,5,74,99,2022-08-15T15:35:25.975Z
4504,604504,tarija,CERCADO,TARIJA,5,1001,1,17,5,76,79,2022-08-15T14:38:15.056Z
4520,604520,tarija,CERCADO,TARIJA,5,1001,2,7,5,83,114,2022-08-15T15:02:45.733Z
