id_upm,codigo,departamento,provincia,municipio,area_censo,comunidad,zona,sector,area,viviendas_2012,viviendas_2022,fecha_aprobacion
2977,702977,santa_cruz,andres ibañez,santa cruz,04,01001,07,14,04,101,211,2022-08-26T02:57:37.803Z
2863,702863,santa_cruz,andres ibañez,santa cruz,04,01001,08,01,04,102,119,2022-08-03T03:28:12.827Z
2960,702960,santa_cruz,andres ibañez,santa cruz,04,01001,04,10,04,102,141,2022-08-26T22:54:03.527Z
3241,703241,santa_cruz,andres ibañez,santa cruz,04,01001,14,14,04,102,144,2022-08-09T19:48:49.556Z
3015,703015,santa_cruz,andres ibañez,santa cruz,03,01001,07,04,03,102,147,2022-08-19T17:28:38.137Z
2963,702963,santa_cruz,andres ibañez,santa cruz,04,01001,04,01,04,102,149,2022-08-05T22:45:47.783Z
5949,705949,santa_cruz,andres ibañez,santa cruz,10,01001,06,02,10,102,154,2022-09-10T01:51:17.044Z
4709,704709,santa_cruz,andres ibañez,santa cruz,09,01001,21,03,09,102,155,2022-08-27T04:23:20.356Z
5938,705938,santa_cruz,andres ibañez,santa cruz,10,01001,04,10,10,102,155,2022-09-02T13:21:13.290Z
2545,702545,santa_cruz,andres ibañez,santa cruz,03,01001,03,14,03,102,175,2022-09-03T20:03:49.173Z
4378,704378,santa_cruz,andres ibañez,santa cruz,09,01001,13,18,09,102,182,2022-08-21T22:53:23.038Z
8082,708082,santa_cruz,andres ibañez,santa cruz,12,01001,28,06,12,102,188,2022-09-25T02:09:37.560Z
2670,702670,santa_cruz,andres ibañez,santa cruz,03,01001,01,05,03,102,59,2022-08-02T22:45:22.237Z
5501,705501,santa_cruz,andres ibañez,santa cruz,10,01001,15,01,10,103,129,2022-09-02T23:52:07.521Z
3275,703275,santa_cruz,andres ibañez,santa cruz,04,01001,15,13,04,103,132,2022-08-20T11:55:52.278Z
6349,706349,santa_cruz,andres ibañez,santa cruz,10,01001,08,13,10,103,139,2022-09-08T02:08:02.627Z
2337,702337,santa_cruz,andres ibañez,santa cruz,03,01001,03,05,03,103,141,2022-08-26T02:19:36.116Z
2856,702856,santa_cruz,andres ibañez,santa cruz,03,01001,06,11,03,103,147,2022-09-02T01:30:44.443Z
3389,703389,santa_cruz,andres ibañez,santa cruz,04,01001,09,17,04,103,176,2022-08-05T22:53:56.670Z
4652,704652,santa_cruz,andres ibañez,santa cruz,09,01001,17,17,09,103,192,2022-09-02T12:48:03.690Z
3459,703459,santa_cruz,andres ibañez,santa cruz,04,01001,17,01,04,104,148,2022-08-07T17:11:39.275Z
7148,707148,santa_cruz,andres ibañez,santa cruz,12,01001,02,09,12,104,157,2022-09-15T02:48:20.639Z
5762,705762,santa_cruz,andres ibañez,santa cruz,10,01001,13,11,10,104,166,2022-09-25T22:59:42.523Z
5608,705608,santa_cruz,andres ibañez,santa cruz,10,01001,09,13,10,104,172,2022-09-02T15:35:28.875Z
3548,703548,santa_cruz,andres ibañez,santa cruz,09,01001,02,09,09,104,186,2022-09-01T02:38:17.678Z
5930,705930,santa_cruz,andres ibañez,santa cruz,10,01001,13,12,10,104,218,2022-08-31T02:57:10.999Z
4689,704689,santa_cruz,andres ibañez,santa cruz,10,01001,22,07,10,105,122,2022-08-25T04:35:33.366Z
4231,704231,santa_cruz,andres ibañez,santa cruz,09,01001,12,05,09,105,140,2022-08-14T19:09:14.716Z
2549,702549,santa_cruz,andres ibañez,santa cruz,03,01001,08,16,03,105,144,2022-08-09T21:59:39.575Z
5423,705423,santa_cruz,andres ibañez,santa cruz,10,01001,16,04,10,105,151,2022-08-27T17:45:49.544Z
3393,703393,santa_cruz,andres ibañez,santa cruz,04,01001,16,03,04,105,167,2022-08-08T20:47:26.021Z
2840,702840,santa_cruz,andres ibañez,santa cruz,03,01001,06,03,03,105,169,2022-08-03T13:08:20.203Z
3188,703188,santa_cruz,andres ibañez,santa cruz,04,01001,01,08,04,105,184,2022-09-02T02:03:01.339Z
3399,703399,santa_cruz,andres ibañez,santa cruz,09,01001,06,01,09,105,194,2022-08-06T15:23:43.214Z
5750,705750,santa_cruz,andres ibañez,santa cruz,10,01001,13,08,10,105,246,2022-09-03T01:13:21.202Z
5769,705769,santa_cruz,andres ibañez,santa cruz,10,01001,05,13,10,106,113,2022-09-01T19:44:01.485Z
5551,705551,santa_cruz,andres ibañez,santa cruz,10,01001,10,12,10,106,162,2022-08-25T21:08:33.721Z
3485,703485,santa_cruz,andres ibañez,santa cruz,04,01001,16,11,04,106,165,2022-08-05T22:46:24.992Z
6359,706359,santa_cruz,andres ibañez,santa cruz,10,01001,07,02,10,106,175,2022-09-06T12:30:58.268Z
8033,708033,santa_cruz,andres ibañez,santa cruz,12,01001,28,03,12,106,179,2022-09-25T18:48:35.249Z
5892,705892,santa_cruz,andres ibañez,santa cruz,10,01001,12,12,10,106,208,2022-09-01T02:41:08.040Z
5505,705505,santa_cruz,andres ibañez,santa cruz,10,01001,19,05,10,107,124,2022-08-26T03:09:12.905Z
5613,705613,santa_cruz,andres ibañez,santa cruz,10,01001,15,13,10,107,170,2022-09-02T15:35:21.035Z
5996,705996,santa_cruz,andres ibañez,santa cruz,10,01001,06,13,10,107,171,2022-09-08T12:28:55.052Z
6291,706291,santa_cruz,andres ibañez,santa cruz,10,01001,07,13,10,108,131,2022-09-25T22:59:17.332Z
2692,702692,santa_cruz,andres ibañez,santa cruz,03,01001,03,15,03,108,155,2022-08-21T20:59:01.848Z
3511,703511,santa_cruz,andres ibañez,santa cruz,04,01001,16,07,04,108,175,2022-08-24T21:24:18.730Z
4660,704660,santa_cruz,andres ibañez,santa cruz,09,01001,22,16,09,108,284,2022-09-07T11:26:37.225Z
4963,704963,santa_cruz,andres ibañez,santa cruz,09,01001,22,04,09,108,325,2022-09-10T02:17:46.557Z
5429,705429,santa_cruz,andres ibañez,santa cruz,10,01001,17,06,10,109,143,2022-09-02T12:51:03.778Z
4717,704717,santa_cruz,andres ibañez,santa cruz,10,01001,21,06,10,109,154,2022-08-27T13:43:26.434Z
2636,702636,santa_cruz,andres ibañez,santa cruz,03,01001,03,03,03,109,155,2022-08-19T17:46:57.873Z
6337,706337,santa_cruz,andres ibañez,santa cruz,10,01001,08,11,10,109,161,2022-09-06T20:13:29.177Z
6306,706306,santa_cruz,andres ibañez,santa cruz,10,01001,08,02,10,109,172,2022-09-06T12:28:57.841Z
6370,706370,santa_cruz,andres ibañez,santa cruz,10,01001,07,03,10,109,199,2022-09-05T20:56:41.300Z
2501,702501,santa_cruz,andres ibañez,santa cruz,03,01001,08,18,03,109,204,2022-08-03T13:08:06.212Z
3286,703286,santa_cruz,andres ibañez,santa cruz,04,01001,14,04,04,109,205,2022-08-16T03:22:50.113Z
5475,705475,santa_cruz,andres ibañez,santa cruz,10,01001,23,09,10,11,56,2022-08-27T18:28:12.333Z
4437,704437,santa_cruz,andres ibañez,santa cruz,09,01001,01,05,09,110,122,2022-08-27T02:43:15.006Z
4404,704404,santa_cruz,andres ibañez,santa cruz,09,01001,15,03,09,110,213,2022-08-15T04:19:12.033Z
3212,703212,santa_cruz,andres ibañez,santa cruz,04,01001,12,08,04,111,124,2022-08-08T16:16:15.641Z
2790,702790,santa_cruz,andres ibañez,santa cruz,04,01001,04,16,04,111,129,2022-08-03T01:47:19.686Z
5759,705759,santa_cruz,andres ibañez,santa cruz,10,01001,14,01,10,111,151,2022-08-31T02:56:33.189Z
5814,705814,santa_cruz,andres ibañez,santa cruz,10,01001,12,17,10,111,153,2022-09-16T18:34:08.938Z
3245,703245,santa_cruz,andres ibañez,santa cruz,04,01001,02,04,04,111,157,2022-08-21T21:58:44.478Z
5841,705841,santa_cruz,andres ibañez,santa cruz,10,01001,04,02,10,111,163,2022-09-02T01:36:35.687Z
3021,703021,santa_cruz,andres ibañez,santa cruz,04,01001,08,14,04,111,164,2022-08-23T18:06:55.726Z
3439,703439,santa_cruz,andres ibañez,santa cruz,09,01001,02,16,09,111,179,2022-08-21T22:30:14.250Z
8078,708078,santa_cruz,andres ibañez,santa cruz,12,01001,27,01,12,111,185,2022-09-25T02:06:21.403Z
6348,706348,santa_cruz,andres ibañez,santa cruz,10,01001,02,07,10,111,210,2022-09-10T14:16:54.623Z
3519,703519,santa_cruz,andres ibañez,santa cruz,09,01001,02,13,09,111,238,2022-08-21T22:47:18.040Z
2335,702335,santa_cruz,andres ibañez,santa cruz,03,01001,09,10,03,112,138,2022-08-26T02:19:29.254Z
6408,706408,santa_cruz,andres ibañez,santa cruz,10,01001,02,15,10,112,141,2022-09-17T20:22:27.956Z
5581,705581,santa_cruz,andres ibañez,santa cruz,10,01001,15,08,10,112,162,2022-09-03T01:40:29.820Z
4730,704730,santa_cruz,andres ibañez,santa cruz,09,01001,19,02,09,112,216,2022-08-27T23:08:51.916Z
2813,702813,santa_cruz,andres ibañez,santa cruz,04,01001,04,13,04,113,128,2022-08-15T12:48:10.047Z
5789,705789,santa_cruz,andres ibañez,santa cruz,10,01001,05,15,10,113,135,2022-09-10T17:13:55.053Z
2521,702521,santa_cruz,andres ibañez,santa cruz,03,01001,09,03,03,113,146,2022-08-17T09:49:49.768Z
5840,705840,santa_cruz,andres ibañez,santa cruz,10,01001,04,01,10,113,148,2022-09-06T05:52:50.257Z
5471,705471,santa_cruz,andres ibañez,santa cruz,10,01001,16,12,10,113,156,2022-09-10T10:47:21.013Z
3173,703173,santa_cruz,andres ibañez,santa cruz,04,01001,03,13,04,113,158,2022-09-01T03:27:29.901Z
5854,705854,santa_cruz,andres ibañez,santa cruz,10,01001,04,03,10,113,172,2022-09-02T13:30:37.278Z
5936,705936,santa_cruz,andres ibañez,santa cruz,10,01001,05,04,10,114,139,2022-09-01T13:03:54.473Z
2776,702776,santa_cruz,andres ibañez,santa cruz,03,01001,06,17,03,114,149,2022-08-19T04:18:44.626Z
5856,705856,santa_cruz,andres ibañez,santa cruz,10,01001,03,08,10,114,149,2022-09-03T13:41:20.712Z
2786,702786,santa_cruz,andres ibañez,santa cruz,04,01001,09,14,04,114,155,2022-08-05T21:00:26.832Z
6975,706975,santa_cruz,andres ibañez,santa cruz,12,01001,05,17,12,114,183,2022-09-15T01:19:29.012Z
3436,703436,santa_cruz,andres ibañez,santa cruz,09,01001,05,12,09,115,162,2022-08-08T19:44:57.690Z
5902,705902,santa_cruz,andres ibañez,santa cruz,10,01001,12,01,10,116,175,2022-09-02T15:35:13.337Z
3297,703297,santa_cruz,andres ibañez,santa cruz,04,01001,02,12,04,116,183,2022-08-15T12:25:02.861Z
2973,702973,santa_cruz,andres ibañez,santa cruz,03,01001,07,03,03,117,135,2022-09-18T20:03:52.599Z
5537,705537,santa_cruz,andres ibañez,santa cruz,10,01001,23,16,10,117,149,2022-08-23T20:00:06.442Z
2573,702573,santa_cruz,andres ibañez,santa cruz,03,01001,02,03,03,117,173,2022-08-21T20:58:07.731Z
4244,704244,santa_cruz,andres ibañez,santa cruz,09,01001,01,02,09,117,282,2022-09-01T02:58:44.563Z
2529,702529,santa_cruz,andres ibañez,santa cruz,03,01001,01,03,03,117,88,2022-08-03T20:54:09.706Z
5538,705538,santa_cruz,andres ibañez,santa cruz,10,01001,23,17,10,117,90,2022-08-23T20:00:17.198Z
6308,706308,santa_cruz,andres ibañez,santa cruz,10,01001,07,14,10,119,158,2022-09-07T11:30:46.974Z
3199,703199,santa_cruz,andres ibañez,santa cruz,04,01001,14,02,04,119,168,2022-09-16T18:55:04.519Z
7863,707863,santa_cruz,andres ibañez,santa cruz,12,01001,27,09,12,119,221,2022-09-23T18:06:52.117Z
4298,704298,santa_cruz,andres ibañez,santa cruz,09,01001,12,01,09,120,175,2022-09-16T18:30:41.472Z
5592,705592,santa_cruz,andres ibañez,santa cruz,10,01001,15,12,10,120,175,2022-09-03T15:52:37.534Z
2534,702534,santa_cruz,andres ibañez,santa cruz,03,01001,08,01,03,120,191,2022-08-01T12:32:26.529Z
2808,702808,santa_cruz,andres ibañez,santa cruz,04,01001,08,02,04,121,159,2022-08-14T13:31:53.313Z
3301,703301,santa_cruz,andres ibañez,santa cruz,04,01001,12,10,04,121,171,2022-08-27T13:01:03.963Z
2509,702509,santa_cruz,andres ibañez,santa cruz,03,01001,08,03,03,121,216,2022-08-19T02:48:34.089Z
5457,705457,santa_cruz,andres ibañez,santa cruz,10,01001,10,02,10,122,149,2022-08-25T19:53:15.520Z
2935,702935,santa_cruz,andres ibañez,santa cruz,04,01001,05,04,04,122,162,2022-08-05T22:53:00.260Z
2843,702843,santa_cruz,andres ibañez,santa cruz,04,01001,06,11,04,122,199,2022-08-09T13:23:18.067Z
5919,705919,santa_cruz,andres ibañez,santa cruz,10,01001,04,16,10,123,178,2022-09-02T13:24:59.823Z
6384,706384,santa_cruz,andres ibañez,santa cruz,10,01001,07,05,10,124,155,2022-09-05T19:16:39.767Z
5889,705889,santa_cruz,andres ibañez,santa cruz,10,01001,13,06,10,124,178,2022-08-30T13:17:41.426Z
6394,706394,santa_cruz,andres ibañez,santa cruz,10,01001,07,07,10,125,175,2022-09-10T01:57:25.224Z
3288,703288,santa_cruz,andres ibañez,santa cruz,04,01001,02,11,04,125,199,2022-08-27T01:03:50.063Z
5500,705500,santa_cruz,andres ibañez,santa cruz,10,01001,16,13,10,126,203,2022-09-02T23:52:03.174Z
3292,703292,santa_cruz,andres ibañez,santa cruz,04,01001,11,12,04,127,138,2022-08-20T02:52:43.662Z
2827,702827,santa_cruz,andres ibañez,santa cruz,04,01001,08,09,04,128,175,2022-08-15T13:13:57.101Z
7923,707923,santa_cruz,andres ibañez,santa cruz,12,01001,28,02,12,128,205,2022-09-25T23:43:48.589Z
7830,707830,santa_cruz,andres ibañez,santa cruz,12,01001,28,10,12,128,271,2022-09-22T20:36:21.945Z
4290,704290,santa_cruz,andres ibañez,santa cruz,09,01001,13,01,09,13,69,2022-08-25T04:32:26.684Z
5577,705577,santa_cruz,andres ibañez,santa cruz,10,01001,09,11,10,13,77,2022-08-27T18:57:05.686Z
3271,703271,santa_cruz,andres ibañez,santa cruz,04,01001,11,03,04,131,160,2022-08-08T22:44:36.481Z
4442,704442,santa_cruz,andres ibañez,santa cruz,09,01001,11,07,09,132,203,2022-08-12T22:27:30.160Z
4466,704466,santa_cruz,andres ibañez,santa cruz,09,01001,11,14,09,132,248,2022-08-25T04:16:56.607Z
3179,703179,santa_cruz,andres ibañez,santa cruz,04,01001,12,16,04,133,203,2022-08-03T04:11:22.468Z
4429,704429,santa_cruz,andres ibañez,santa cruz,09,01001,09,05,09,133,213,2022-08-12T13:59:30.858Z
2479,702479,santa_cruz,andres ibañez,santa cruz,03,01001,01,17,03,135,225,2022-08-17T12:50:26.404Z
4666,704666,santa_cruz,andres ibañez,santa cruz,10,01001,22,10,10,138,357,2022-09-12T23:35:15.106Z
4471,704471,santa_cruz,andres ibañez,santa cruz,09,01001,15,01,09,139,264,2022-08-21T18:55:02.548Z
7156,707156,santa_cruz,andres ibañez,santa cruz,12,01001,21,02,12,140,269,2022-09-22T01:56:29.633Z
5460,705460,santa_cruz,andres ibañez,santa cruz,10,01001,16,11,10,141,202,2022-08-27T13:44:55.877Z
5602,705602,santa_cruz,andres ibañez,santa cruz,10,01001,15,11,10,145,241,2022-09-18T16:44:42.960Z
2332,702332,santa_cruz,andres ibañez,santa cruz,03,01001,10,13,03,146,171,2022-08-26T03:08:21.514Z
4374,704374,santa_cruz,andres ibañez,santa cruz,09,01001,15,09,09,148,295,2022-08-23T02:20:22.868Z
5476,705476,santa_cruz,andres ibañez,santa cruz,10,01001,23,11,10,15,41,2022-08-27T18:28:14.652Z
7030,707030,santa_cruz,andres ibañez,santa cruz,12,01001,12,03,12,15,88,2022-09-27T02:58:21.946Z
3306,703306,santa_cruz,andres ibañez,santa cruz,04,01001,02,06,04,152,267,2022-08-08T19:23:45.385Z
7021,707021,santa_cruz,andres ibañez,santa cruz,12,01001,06,10,12,154,207,2022-09-21T01:15:04.035Z
3238,703238,santa_cruz,andres ibañez,santa cruz,04,01001,13,04,04,158,218,2022-09-03T01:25:20.678Z
6339,706339,santa_cruz,andres ibañez,santa cruz,12,01001,01,11,12,158,239,2022-09-27T02:57:56.380Z
2671,702671,santa_cruz,andres ibañez,santa cruz,03,01001,01,06,03,17,20,2022-08-02T22:45:25.409Z
6424,706424,santa_cruz,andres ibañez,santa cruz,12,01001,04,05,12,175,305,2022-09-09T21:40:35.971Z
2819,702819,santa_cruz,andres ibañez,santa cruz,04,01001,06,16,04,181,277,2022-09-26T19:36:13.817Z
3277,703277,santa_cruz,andres ibañez,santa cruz,04,01001,02,01,04,181,402,2022-09-17T17:57:24.847Z
3463,703463,santa_cruz,andres ibañez,santa cruz,09,01001,02,07,09,184,228,2022-08-10T17:11:15.437Z
5508,705508,santa_cruz,andres ibañez,santa cruz,10,01001,09,02,10,187,310,2022-09-03T20:02:55.163Z
5482,705482,santa_cruz,andres ibañez,santa cruz,10,01001,10,06,10,193,120,2022-09-16T05:29:18.275Z
5465,705465,santa_cruz,andres ibañez,santa cruz,10,01001,18,17,10,24,115,2022-09-16T18:33:23.529Z
4237,704237,santa_cruz,andres ibañez,santa cruz,09,01001,01,01,09,24,132,2022-09-21T10:13:16.742Z
4853,704853,santa_cruz,andres ibañez,santa cruz,09,01001,22,13,09,24,80,2022-08-21T22:54:20.481Z
3498,703498,santa_cruz,andres ibañez,santa cruz,09,01001,02,03,09,27,36,2022-08-21T21:32:57.723Z
2536,702536,santa_cruz,andres ibañez,santa cruz,03,01001,08,12,03,27,40,2022-08-01T12:32:45.533Z
8086,708086,santa_cruz,andres ibañez,santa cruz,12,01001,31,14,12,28,46,2022-09-25T02:03:56.614Z
4965,704965,santa_cruz,andres ibañez,santa cruz,10,01001,22,15,10,29,124,2022-09-10T02:14:50.020Z
6319,706319,santa_cruz,andres ibañez,santa cruz,10,01001,02,01,10,29,74,2022-09-10T17:12:41.191Z
2594,702594,santa_cruz,andres ibañez,santa cruz,03,01001,02,01,03,29,77,2022-08-07T17:06:56.383Z
3172,703172,santa_cruz,andres ibañez,santa cruz,04,01001,03,12,04,29,83,2022-08-03T04:09:11.006Z
5474,705474,santa_cruz,andres ibañez,santa cruz,10,01001,23,08,10,29,89,2022-09-03T17:17:12.389Z
7898,707898,santa_cruz,andres ibañez,santa cruz,12,01001,16,16,12,3,94,2022-09-27T02:59:22.118Z
5605,705605,santa_cruz,andres ibañez,santa cruz,10,01001,17,01,10,30,62,2022-08-24T12:26:47.759Z
5415,705415,santa_cruz,andres ibañez,santa cruz,10,01001,18,09,10,31,71,2022-08-25T15:41:05.854Z
7129,707129,santa_cruz,andres ibañez,santa cruz,12,01001,09,05,12,31,75,2022-09-13T23:42:09.206Z
2525,702525,santa_cruz,andres ibañez,santa cruz,03,01001,03,08,03,32,46,2022-08-03T12:56:01.368Z
6290,706290,santa_cruz,andres ibañez,santa cruz,10,01001,07,12,10,329,322,2022-09-09T13:53:51.423Z
5452,705452,santa_cruz,andres ibañez,santa cruz,10,01001,18,13,10,33,255,2022-08-29T17:50:11.064Z
3174,703174,santa_cruz,andres ibañez,santa cruz,04,01001,03,14,04,33,86,2022-08-15T12:48:16.315Z
3031,703031,santa_cruz,andres ibañez,santa cruz,04,01001,06,13,04,34,126,2022-08-31T23:38:30.534Z
4388,704388,santa_cruz,andres ibañez,santa cruz,09,01001,11,06,09,34,48,2022-08-11T17:50:51.731Z
3175,703175,santa_cruz,andres ibañez,santa cruz,04,01001,01,03,04,34,64,2022-08-06T16:03:20.417Z
3406,703406,santa_cruz,andres ibañez,santa cruz,04,01001,17,11,04,35,54,2022-08-03T14:01:09.556Z
7050,707050,santa_cruz,andres ibañez,santa cruz,12,01001,06,06,12,35,61,2022-09-15T01:33:50.975Z
2777,702777,santa_cruz,andres ibañez,santa cruz,04,01001,05,01,04,35,63,2022-08-02T22:56:54.561Z
5914,705914,santa_cruz,andres ibañez,santa cruz,10,01001,05,01,10,35,65,2022-09-03T01:40:40.871Z
5068,705068,santa_cruz,andres ibañez,santa cruz,09,01001,19,13,09,35,80,2022-09-01T02:53:10.910Z
2696,702696,santa_cruz,andres ibañez,santa cruz,03,01001,05,02,03,36,109,2022-08-26T22:56:10.476Z
7823,707823,santa_cruz,andres ibañez,santa cruz,12,01001,28,09,12,36,201,2022-09-23T23:51:50.199Z
3419,703419,santa_cruz,andres ibañez,santa cruz,04,01001,16,17,04,36,45,2022-08-08T19:21:42.641Z
3529,703529,santa_cruz,andres ibañez,santa cruz,09,01001,04,05,09,36,64,2022-08-09T03:47:18.638Z
4223,704223,santa_cruz,andres ibañez,santa cruz,09,01001,08,11,09,36,67,2022-08-14T19:08:43.548Z
5548,705548,santa_cruz,andres ibañez,santa cruz,10,01001,09,08,10,36,73,2022-08-24T21:52:52.017Z
7115,707115,santa_cruz,andres ibañez,santa cruz,12,01001,09,01,12,36,95,2022-09-14T19:58:25.620Z
2859,702859,santa_cruz,andres ibañez,santa cruz,04,01001,06,17,04,37,61,2022-08-03T03:21:09.943Z
3225,703225,santa_cruz,andres ibañez,santa cruz,04,01001,12,01,04,37,64,2022-08-10T00:11:18.293Z
5851,705851,santa_cruz,andres ibañez,santa cruz,10,01001,12,13,10,37,74,2022-09-06T05:50:20.469Z
7047,707047,santa_cruz,andres ibañez,santa cruz,12,01001,09,13,12,37,75,2022-09-14T13:50:16.828Z
4434,704434,santa_cruz,andres ibañez,santa cruz,09,01001,13,13,09,38,108,2022-08-15T03:06:23.586Z
3500,703500,santa_cruz,andres ibañez,santa cruz,09,01001,02,11,09,38,54,2022-08-08T22:46:50.433Z
2532,702532,santa_cruz,andres ibañez,santa cruz,03,01001,01,04,03,38,71,2022-07-20T14:07:00.690Z
8084,708084,santa_cruz,andres ibañez,santa cruz,12,01001,31,13,12,38,78,2022-09-25T02:07:02.653Z
2944,702944,santa_cruz,andres ibañez,santa cruz,04,01001,09,15,04,38,93,2022-08-05T22:53:16.401Z
7078,707078,santa_cruz,andres ibañez,santa cruz,12,01001,09,17,12,39,104,2022-09-15T12:43:41.115Z
3023,703023,santa_cruz,andres ibañez,santa cruz,04,01001,08,15,04,39,113,2022-08-15T12:24:55.333Z
4405,704405,santa_cruz,andres ibañez,santa cruz,09,01001,14,07,09,39,129,2022-08-22T20:30:59.027Z
2673,702673,santa_cruz,andres ibañez,santa cruz,03,01001,05,04,03,39,51,2022-08-02T22:45:27.504Z
3255,703255,santa_cruz,andres ibañez,santa cruz,04,01001,11,06,04,39,62,2022-08-05T22:53:37.050Z
2860,702860,santa_cruz,andres ibañez,santa cruz,04,01001,07,01,04,39,67,2022-08-03T03:24:52.994Z
5479,705479,santa_cruz,andres ibañez,santa cruz,10,01001,17,14,10,39,68,2022-08-25T14:46:39.847Z
7017,707017,santa_cruz,andres ibañez,santa cruz,12,01001,09,08,12,39,72,2022-09-23T17:58:19.106Z
2957,702957,santa_cruz,andres ibañez,santa cruz,04,01001,08,16,04,39,81,2022-08-05T22:45:36.591Z
8119,708119,santa_cruz,andres ibañez,santa cruz,12,01001,14,05,12,39,81,2022-09-23T15:07:27.078Z
7922,707922,santa_cruz,andres ibañez,santa cruz,12,01001,15,16,12,40,121,2022-09-21T21:58:45.878Z
