id_upm,codigo,departamento,provincia,municipio,area_censo,comunidad,zona,sector,area,viviendas_2012,viviendas_2022,fecha_aprobacion
2306,502306,potosi,tomas frias,potosi,15,1001,1,1,15,0,76,2022-07-14T18:54:19.946Z
4065,504065,potosi,antonio quijarro,porco,1,1005,1,13,1,0,76,2022-08-11T18:37:59.773Z
2268,502268,potosi,tomas frias,potosi,12,1001,1,12,12,0,77,2022-07-26T20:13:06.975Z
2765,502765,potosi,tomas frias,potosi,16,1001,1,5,16,0,77,2022-07-20T21:11:21.845Z
1476,501476,potosi,tomas frias,potosi,2,1001,3,8,2,0,78,2022-07-22T20:38:23.786Z
1878,501878,potosi,tomas frias,potosi,14,1001,1,5,14,0,78,2022-07-23T13:56:43.205Z
2290,502290,potosi,tomas frias,potosi,12,1001,1,14,12,0,78,2022-07-16T12:17:49.054Z
3639,503639,potosi,cornelio saavedra,betanzos,1,1001,1,2,1,0,78,2022-08-03T20:19:30.415Z
2305,502305,potosi,tomas frias,potosi,15,1001,1,2,15,0,80,2022-07-12T20:23:28.009Z
4089,504089,potosi,antonio quijarro,porco,1,1005,2,3,1,0,80,2022-08-08T20:24:56.740Z
2767,502767,potosi,tomas frias,potosi,16,1001,1,7,16,0,81,2022-07-19T13:25:20.445Z
2762,502762,potosi,tomas frias,potosi,16,1001,1,3,16,0,84,2022-07-26T19:06:26.176Z
2792,502792,potosi,tomas frias,potosi,16,1001,2,4,16,0,86,2022-07-21T23:21:20.607Z
1473,501473,potosi,tomas frias,potosi,2,1001,3,7,2,0,88,2022-07-26T20:24:53.011Z
2791,502791,potosi,tomas frias,potosi,16,1001,2,3,16,0,88,2022-07-18T20:16:35.521Z
4091,504091,potosi,antonio quijarro,porco,1,1005,2,2,1,0,89,2022-08-09T18:58:03.714Z
3679,503679,potosi,cornelio saavedra,betanzos,1,1001,3,14,1,0,90,2022-08-03T20:02:44.801Z
1334,501334,potosi,tomas frias,potosi,14,1001,1,3,14,0,91,2022-07-21T22:29:22.277Z
2812,502812,potosi,tomas frias,potosi,16,1001,2,8,16,0,91,2022-07-19T22:30:00.092Z
2845,502845,potosi,tomas frias,potosi,16,1001,2,9,16,0,91,2022-07-18T21:11:39.701Z
2308,502308,potosi,tomas frias,potosi,15,1001,2,15,15,0,92,2022-07-25T21:08:31.325Z
3637,503637,potosi,cornelio saavedra,betanzos,1,1001,1,3,1,0,93,2022-08-12T13:33:15.278Z
1702,501702,potosi,tomas frias,potosi,1,1001,4,8,1,0,95,2022-07-20T22:04:46.406Z
2298,502298,potosi,tomas frias,potosi,12,1001,1,3,12,0,96,2022-08-05T18:55:29.283Z
2764,502764,potosi,tomas frias,potosi,16,1001,1,4,16,0,96,2022-07-26T16:29:17.796Z
2758,502758,potosi,tomas frias,potosi,16,1001,1,1,16,0,101,2022-07-18T19:33:56.689Z
2297,502297,potosi,tomas frias,potosi,12,1001,1,4,12,0,106,2022-08-09T18:04:46.994Z
2315,502315,potosi,tomas frias,potosi,15,1001,2,14,15,0,107,2022-08-04T14:10:23.965Z
5397,505397,potosi,cornelio saavedra,chaqui,1,1010,1,1,1,0,107,2022-08-26T16:57:58.966Z
2275,502275,potosi,tomas frias,potosi,12,1001,1,13,12,0,116,2022-07-26T14:44:16.405Z
2140,502140,potosi,tomas frias,potosi,13,1001,1,11,13,0,124,2022-07-26T22:41:49.499Z
2759,502759,potosi,tomas frias,potosi,16,1001,1,6,16,0,128,2022-07-19T19:57:16.909Z
4063,504063,potosi,antonio quijarro,porco,1,1005,1,8,1,0,132,2022-08-10T18:09:05.938Z
1194,501194,potosi,tomas frias,potosi,1,1001,3,3,1,0,162,2022-07-23T15:53:52.874Z
1876,501876,potosi,tomas frias,potosi,14,1001,1,6,14,0,164,2022-07-26T19:07:29.237Z
2319,502319,potosi,tomas frias,potosi,15,1001,2,7,15,1,27,2022-07-26T23:41:54.991Z
2110,502110,potosi,tomas frias,potosi,13,1001,1,7,13,1,52,2022-07-26T15:33:40.901Z
1946,501946,potosi,tomas frias,potosi,4,1001,3,15,4,2,21,2022-07-01T19:33:41.208Z
3688,503688,potosi,cornelio saavedra,betanzos,1,1001,2,8,1,2,28,2022-08-02T20:30:11.616Z
2283,502283,potosi,tomas frias,potosi,12,1001,1,11,12,2,43,2022-07-23T00:49:35.233Z
1207,501207,potosi,tomas frias,potosi,1,1001,4,2,1,2,80,2022-07-22T18:39:16.700Z
2254,502254,potosi,tomas frias,potosi,12,1001,3,16,12,3,50,2022-07-26T14:45:49.977Z
5449,505449,potosi,tomas frias,yocalla,1,3045,1,4,1,3,55,2022-08-23T20:59:58.041Z
1330,501330,potosi,tomas frias,potosi,5,1001,2,4,5,3,67,2022-07-20T21:52:57.457Z
2174,502174,potosi,tomas frias,potosi,10,1001,1,7,10,3,72,2022-07-26T18:35:43.470Z
1331,501331,potosi,tomas frias,potosi,5,1001,2,14,5,4,17,2022-07-20T21:53:02.417Z
5439,505439,potosi,tomas frias,yocalla,1,3039,1,3,1,4,20,2022-08-23T21:00:56.888Z
2300,502300,potosi,tomas frias,potosi,12,1001,2,5,12,4,63,2022-07-26T16:30:55.375Z
1706,501706,potosi,tomas frias,potosi,2,1001,3,6,2,4,146,2022-06-24T22:32:48.039Z
5417,505417,potosi,tomas frias,yocalla,1,1026,1,4,1,5,4,2022-08-23T21:00:17.171Z
2321,502321,potosi,tomas frias,potosi,15,1001,2,5,15,5,30,2022-07-26T23:42:01.162Z
2788,502788,potosi,tomas frias,potosi,17,1001,1,2,17,5,35,2022-07-22T13:08:16.695Z
2301,502301,potosi,tomas frias,potosi,12,1001,1,6,12,5,48,2022-07-26T16:29:02.266Z
4071,504071,potosi,antonio quijarro,porco,1,1001,1,6,1,5,49,2022-08-10T18:07:03.753Z
1332,501332,potosi,tomas frias,potosi,14,1001,1,7,14,5,55,2022-07-21T22:38:35.266Z
1354,501354,potosi,tomas frias,potosi,9,1001,1,1,9,7,51,2022-07-08T22:23:57.992Z
3694,503694,potosi,cornelio saavedra,betanzos,1,1001,3,5,1,7,67,2022-08-02T21:08:12.888Z
4085,504085,potosi,antonio quijarro,porco,1,1001,2,13,1,8,43,2022-08-08T21:41:55.041Z
2111,502111,potosi,tomas frias,potosi,13,1001,1,3,13,9,93,2022-07-26T19:03:41.113Z
2175,502175,potosi,tomas frias,potosi,13,1001,1,16,13,10,6,2022-07-06T00:44:35.427Z
5410,505410,potosi,tomas frias,yocalla,1,1026,1,1,1,10,16,2022-08-22T21:13:52.433Z
3823,503823,potosi,tomas frias,potosi,1,4016,1,7,1,10,30,2022-08-08T18:31:40.729Z
4042,504042,potosi,antonio quijarro,porco,1,1005,1,18,1,10,35,2022-08-08T21:02:40.809Z
3826,503826,potosi,tomas frias,potosi,1,4016,1,8,1,10,38,2022-08-04T19:19:04.987Z
1651,501651,potosi,tomas frias,potosi,14,1001,1,1,14,10,65,2022-07-21T22:39:01.511Z
1660,501660,potosi,tomas frias,potosi,13,1001,2,3,13,10,79,2022-07-26T23:33:20.616Z
4894,504894,potosi,jose maria linarez,puna,1,8033,1,4,1,11,40,2022-08-17T20:01:35.029Z
2324,502324,potosi,tomas frias,potosi,15,1001,1,12,15,11,64,2022-07-26T19:21:17.439Z
3867,503867,potosi,tomas frias,potosi,1,3016,1,8,1,12,31,2022-08-04T21:14:14.893Z
2299,502299,potosi,tomas frias,potosi,12,1001,1,10,12,12,92,2022-07-26T21:06:56.393Z
2320,502320,potosi,tomas frias,potosi,15,1001,2,6,15,13,36,2022-07-28T13:41:45.790Z
2170,502170,potosi,tomas frias,potosi,13,1001,1,6,13,13,47,2022-08-09T20:41:03.742Z
5400,505400,potosi,tomas frias,yocalla,1,3045,1,3,1,14,21,2022-08-23T20:53:08.943Z
4802,504802,potosi,jose maria linarez,"caiza ""d""",1,3012,1,5,1,14,36,2022-08-24T18:07:28.072Z
5447,505447,potosi,cornelio saavedra,chaqui,1,1011,1,4,1,14,53,2022-08-24T12:51:25.058Z
4774,504774,potosi,jose maria linarez,"caiza ""d""",1,3009,1,12,1,15,10,2022-08-18T20:14:08.742Z
5412,505412,potosi,tomas frias,yocalla,1,1026,1,2,1,15,18,2022-08-22T20:15:35.841Z
1573,501573,potosi,tomas frias,potosi,3,1001,1,18,3,15,31,2022-06-24T22:22:35.147Z
2793,502793,potosi,tomas frias,potosi,17,1001,1,3,17,15,47,2022-07-18T22:01:46.518Z
2322,502322,potosi,tomas frias,potosi,15,1001,1,3,15,15,98,2022-07-19T20:32:51.625Z
2109,502109,potosi,tomas frias,potosi,13,1001,1,2,13,15,136,2022-07-26T19:02:50.187Z
3646,503646,potosi,cornelio saavedra,betanzos,1,1001,1,10,1,15,147,2022-08-03T00:15:16.280Z
355,500355,potosi,tomas frias,potosi,5,1001,3,11,5,16,25,2022-07-20T21:52:11.691Z
3869,503869,potosi,tomas frias,potosi,1,3016,1,9,1,17,35,2022-08-05T18:59:17.320Z
5405,505405,potosi,tomas frias,yocalla,1,3001,1,3,1,17,35,2022-08-23T20:28:24.188Z
939,500939,potosi,tomas frias,potosi,5,1001,1,14,5,17,36,2022-07-01T19:58:56.156Z
2838,502838,potosi,tomas frias,potosi,17,1001,1,5,17,17,82,2022-07-21T20:07:06.556Z
2800,502800,potosi,tomas frias,potosi,17,1001,1,6,17,17,87,2022-07-21T20:55:57.593Z
1494,501494,potosi,tomas frias,potosi,9,1001,2,2,9,17,92,2022-07-25T18:44:48.069Z
2784,502784,potosi,tomas frias,potosi,17,1001,1,1,17,17,118,2022-07-22T13:08:13.115Z
2004,502004,potosi,tomas frias,potosi,4,1001,3,10,4,18,29,2022-07-08T22:57:44.391Z
4088,504088,potosi,antonio quijarro,porco,1,1001,1,12,1,18,47,2022-08-11T20:17:10.903Z
1883,501883,potosi,tomas frias,potosi,2,1001,3,9,2,18,79,2022-07-27T15:45:40.249Z
5407,505407,potosi,cornelio saavedra,chaqui,1,1010,1,5,1,19,36,2022-08-22T21:44:19.161Z
2323,502323,potosi,tomas frias,potosi,15,1001,1,11,15,19,37,2022-07-26T17:48:33.455Z
3665,503665,potosi,cornelio saavedra,betanzos,1,1001,2,6,1,19,76,2022-08-03T18:29:04.751Z
2236,502236,potosi,tomas frias,potosi,12,1001,4,15,12,20,33,2022-07-26T16:29:45.505Z
4090,504090,potosi,antonio quijarro,porco,1,1005,2,5,1,20,60,2022-08-09T18:58:01.468Z
4099,504099,potosi,antonio quijarro,porco,1,1005,2,6,1,20,60,2022-08-10T18:59:06.785Z
3696,503696,potosi,cornelio saavedra,betanzos,1,1001,3,8,1,20,61,2022-08-02T21:08:18.022Z
2313,502313,potosi,tomas frias,potosi,15,1001,2,8,15,20,100,2022-07-13T21:27:53.024Z
5406,505406,potosi,tomas frias,yocalla,1,3001,1,4,1,21,30,2022-08-23T20:56:58.560Z
1588,501588,potosi,tomas frias,potosi,2,1001,3,10,2,21,118,2022-08-09T18:33:42.559Z
2317,502317,potosi,tomas frias,potosi,15,1001,2,2,15,22,32,2022-07-26T23:30:57.190Z
717,500717,potosi,tomas frias,potosi,6,1001,1,10,6,22,40,2022-06-07T16:43:48.133Z
4764,504764,potosi,jose maria linarez,"caiza ""d""",1,3009,1,10,1,22,60,2022-08-17T19:25:12.592Z
5420,505420,potosi,tomas frias,yocalla,1,3001,1,5,1,23,31,2022-08-26T20:33:38.933Z
4876,504876,potosi,jose maria linarez,puna,1,1019,1,9,1,23,91,2022-08-16T20:42:46.853Z
2309,502309,potosi,tomas frias,potosi,15,1001,2,13,15,23,95,2022-07-25T21:08:33.119Z
341,500341,potosi,tomas frias,potosi,7,1001,2,3,7,24,31,2022-08-09T20:37:52.709Z
322,500322,potosi,tomas frias,potosi,6,1001,3,15,6,24,36,2022-07-26T18:13:44.975Z
4707,504707,potosi,jose maria linarez,"caiza ""d""",1,3009,1,6,1,24,42,2022-08-18T21:05:12.006Z
5440,505440,potosi,tomas frias,yocalla,1,3032,1,1,1,24,52,2022-08-22T20:43:55.344Z
4064,504064,potosi,antonio quijarro,porco,1,1005,1,12,1,24,65,2022-08-11T18:37:55.670Z
4773,504773,potosi,jose maria linarez,"caiza ""d""",1,3009,1,11,1,25,37,2022-08-18T20:14:06.051Z
4056,504056,potosi,antonio quijarro,porco,1,1005,2,10,1,25,76,2022-08-08T20:25:08.415Z
4873,504873,potosi,jose maria linarez,puna,1,1019,1,6,1,25,137,2022-08-15T20:48:58.780Z
1199,501199,potosi,tomas frias,potosi,1,1001,4,1,1,26,94,2022-07-22T18:50:16.730Z
2124,502124,potosi,tomas frias,potosi,13,1001,1,9,13,26,125,2022-07-08T12:44:58.897Z
835,500835,potosi,tomas frias,potosi,1,1001,3,4,1,26,142,2022-07-22T18:38:47.950Z
630,500630,potosi,tomas frias,potosi,6,1001,3,2,6,27,34,2022-07-21T23:43:05.539Z
3663,503663,potosi,cornelio saavedra,betanzos,1,1001,2,3,1,27,61,2022-08-12T14:19:47.493Z
624,500624,potosi,tomas frias,potosi,6,1001,3,5,6,27,65,2022-07-15T22:13:18.365Z
1516,501516,potosi,tomas frias,potosi,1,1001,4,14,1,28,57,2022-07-08T22:59:41.065Z
2247,502247,potosi,tomas frias,potosi,13,1001,1,1,13,28,135,2022-07-26T14:51:49.578Z
4839,504839,potosi,jose maria linarez,"caiza ""d""",1,4002,1,3,1,30,16,2022-08-16T21:03:17.375Z
4844,504844,potosi,jose maria linarez,"caiza ""d""",1,4002,1,5,1,30,32,2022-08-17T20:21:27.500Z
680,500680,potosi,tomas frias,potosi,5,1001,3,6,5,30,36,2022-07-01T22:44:45.504Z
382,500382,potosi,tomas frias,potosi,5,1001,6,1,5,30,49,2022-07-20T20:20:56.511Z
4094,504094,potosi,antonio quijarro,porco,1,1005,2,15,1,30,70,2022-08-26T19:28:40.449Z
3643,503643,potosi,cornelio saavedra,betanzos,1,1001,3,13,1,30,103,2022-08-03T20:02:28.640Z
4079,504079,potosi,antonio quijarro,porco,1,1001,2,8,1,31,10,2022-08-10T00:17:10.614Z
915,500915,potosi,tomas frias,potosi,8,1001,3,11,8,31,51,2022-06-10T23:45:28.050Z
2208,502208,potosi,tomas frias,potosi,13,1001,1,8,13,31,84,2022-07-09T15:38:24.197Z
1701,501701,potosi,tomas frias,potosi,1,1001,4,7,1,31,372,2022-07-20T22:04:37.765Z
1149,501149,potosi,tomas frias,potosi,2,1001,2,17,2,33,48,2022-06-30T21:20:41.250Z
1359,501359,potosi,tomas frias,potosi,11,1001,1,7,11,33,51,2022-06-13T18:44:11.958Z
383,500383,potosi,tomas frias,potosi,5,1001,6,5,5,33,56,2022-07-22T20:46:10.129Z
2825,502825,potosi,tomas frias,potosi,17,1001,1,4,17,33,69,2022-07-20T12:48:47.388Z
4892,504892,potosi,jose maria linarez,puna,1,8033,1,3,1,34,34,2022-08-16T20:43:46.363Z
4052,504052,potosi,antonio quijarro,porco,1,1005,1,6,1,34,39,2022-08-09T20:25:50.218Z
5443,505443,potosi,tomas frias,yocalla,1,3032,1,4,1,34,40,2022-08-23T22:02:45.833Z
4082,504082,potosi,antonio quijarro,porco,1,1001,2,10,1,34,49,2022-08-10T20:35:17.686Z
245,500245,potosi,tomas frias,potosi,1,1001,2,15,1,34,51,2022-07-20T19:53:52.039Z
5403,505403,potosi,tomas frias,yocalla,1,3001,1,1,1,34,51,2022-08-22T22:06:28.262Z
4062,504062,potosi,antonio quijarro,porco,1,1005,1,5,1,34,120,2022-08-09T17:43:51.388Z
5414,505414,potosi,tomas frias,yocalla,1,1026,1,3,1,35,24,2022-08-23T16:10:43.516Z
